Date,GAU/TRY Index 100,USD/TRY Index 100,BIST 30 Futures Index 100,HST Bond Fund Index 100
1970-01-01 00:00:00.000045496,201.44055084497427,168.9423586220373,229.06174306475938,139.36401738178964
1970-01-01 00:00:00.000045497,200.92251010183406,168.56439080329733,226.8680590466615,139.34063921217978
1970-01-01 00:00:00.000045498,199.3664870961048,169.43243118157366,223.6278049449294,139.62334635601817
1970-01-01 00:00:00.000045499,200.22856835112407,169.20719321612046,223.1753576161967,139.71637701034183
1970-01-01 00:00:00.000045502,200.45262235851487,169.9353597893665,220.52922626936612,139.7980800979473
1970-01-01 00:00:00.000045503,203.20613443874035,170.10814507793336,220.17732279146293,139.96148627315824
1970-01-01 00:00:00.000045504,206.65699382722894,170.42028992960024,219.86198071386136,140.0007712385851
1970-01-01 00:00:00.000045505,206.62309664972332,170.1384853518186,222.17905945797725,139.57393888416237
1970-01-01 00:00:00.000045506,206.50889167317413,170.56376342814238,214.3640601435035,139.91569398216996
1970-01-01 00:00:00.000045509,204.5162445095284,171.37009477478776,202.24395594351265,141.08363841442988
1970-01-01 00:00:00.000045510,204.12991172478024,172.62895902006056,201.39847356153743,140.9105917569056
1970-01-01 00:00:00.000045511,203.62113726614507,171.90747759190788,204.72556098898588,140.07283384387722
1970-01-01 00:00:00.000045512,207.14295897015938,172.24996271746005,205.12316621726612,139.781209253899
1970-01-01 00:00:00.000045513,207.30777211592834,172.188253685829,199.94972807458527,140.08392039853754
1970-01-01 00:00:00.000045516,211.39444117968515,171.60253212726457,198.20392121018236,140.08608950705806
1970-01-01 00:00:00.000045517,210.31131547976383,172.42583345760843,201.1653946346145,140.262510333392
1970-01-01 00:00:00.000045518,209.6207000875941,172.78117463141712,198.29989488597414,140.39121077227495
1970-01-01 00:00:00.000045519,210.9365916863212,172.80688672793002,201.9651752662127,139.93690304325926
1970-01-01 00:00:00.000045520,215.16985812288834,173.11028946678255,197.86115808235456,139.59201478849988
1970-01-01 00:00:00.000045523,215.25254189231785,172.62587356847902,203.62414880489922,140.17646902874552
1970-01-01 00:00:00.000045524,216.95817183334628,174.10946153727483,202.28051734381424,140.19430392102518
1970-01-01 00:00:00.000045525,217.09352294632998,173.97473015154708,200.86833325716373,140.52762359700856
1970-01-01 00:00:00.000045526,215.09351027448793,173.3509546901435,200.68095608061788,140.6011322746477
1970-01-01 00:00:00.000045527,217.41301176422135,174.6303886126267,195.1464741099584,140.9443334450023
1970-01-01 00:00:00.000045530,217.99330293147224,174.68335553144328,192.8019743156163,141.64423246095
1970-01-01 00:00:00.000045531,218.8874597867012,174.84534173947472,197.8337370321283,141.66688759438634
1970-01-01 00:00:00.000045532,218.04327750858917,175.00269977013383,197.40871075362188,141.4854055148379
1970-01-01 00:00:00.000045533,218.65065473823933,175.19914018749262,198.64722818883965,141.49094879216807
1970-01-01 00:00:00.000045537,215.66390156513089,174.22465172965272,216.39321786024402,141.9941819689239
1970-01-01 00:00:00.000045538,215.85152402660452,174.7059821763747,213.66939353777246,142.4145069977851
1970-01-01 00:00:00.000045539,216.43522075140856,174.76871969186624,212.85590238106118,142.6861275869632
1970-01-01 00:00:00.000045540,217.83965684651702,174.42829153403508,210.21891138430604,141.59651207349907
1970-01-01 00:00:00.000045541,216.21861145122688,174.5877065324152,206.69987660527397,141.79534702121148
1970-01-01 00:00:00.000045544,217.68157561684154,175.0278976247165,204.00804350806635,141.93995425591143
1970-01-01 00:00:00.000045545,218.38304127377356,174.90499380338474,201.72752616425208,141.97682910075991
1970-01-01 00:00:00.000045546,217.52373198420455,174.67667038634994,197.2304739271514,142.39643109344763
